scenario,model_key,n,p,s2,repeat,seed,config_id,varied_parameter,m,alpha,beta,k,precision_raw_local,recall_raw_local,f1_raw_local,r_miss_raw_local,n_selected_raw_local,precision_raw_global_max,recall_raw_global_max,f1_raw_global_max,r_miss_raw_global_max,n_selected_raw_global_max,precision_raw_global_se,recall_raw_global_se,f1_raw_global_se,r_miss_raw_global_se,n_selected_raw_global_se,precision_logml_local,recall_logml_local,f1_logml_local,r_miss_logml_local,n_selected_logml_local,precision_logml_global_max,recall_logml_global_max,f1_logml_global_max,r_miss_logml_global_max,n_selected_logml_global_max,precision_logml_global_se,recall_logml_global_se,f1_logml_global_se,r_miss_logml_global_se,n_selected_logml_global_se,true_variables,selected_raw_local,selected_raw_global_max,selected_raw_global_se,selected_logml_local,selected_logml_global_max,selected_logml_global_se,status,error
bm1,binary,1000,50,1.0,14,2689099900,m_high,m,50,0.95,2.0,2.0,0.25,0.2,0.22222222222222224,1.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.5714285714285714,0.8,0.6666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,"[0, 1, 25, 26, 27]","[2, 11, 23, 26]","[2, 23]","[2, 23]","[0, 1, 2, 7, 10, 26, 27]",[],"[1, 10]",complete,
bm1,binary,1000,50,1.0,14,2689099900,beta_low,beta,20,0.95,1.0,2.0,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.2,0.25,1.0,3.0,0.4,0.4,0.4000000000000001,1.0,5.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.6666666666666666,0.4,0.5,1.0,3.0,"[0, 1, 25, 26, 27]","[3, 8, 11, 18, 19, 25, 42]",[],"[8, 18, 25]","[0, 1, 8, 18, 29]",[1],"[0, 1, 29]",complete,
bm1,binary,1000,50,1.0,14,2689099900,beta_high,beta,20,0.95,3.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.4,0.4,0.4000000000000001,1.0,5.0,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,"[0, 1, 25, 26, 27]","[2, 3, 5, 8, 12, 19, 41]",[],"[3, 8, 12, 41]","[0, 1, 12, 14, 45]",[0],[0],complete,
bm1,binary,1000,50,1.0,14,2689099900,k_low,k,20,0.95,2.0,1.0,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.8,0.6666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.4,0.5,1.0,3.0,"[0, 1, 25, 26, 27]","[16, 17, 19, 25, 28, 36]",[],[],"[0, 1, 25, 26, 36, 45, 48]",[],"[0, 1, 36]",complete,
bm1,binary,1000,50,1.0,14,2689099900,k_high,k,20,0.95,2.0,3.0,0.25,0.2,0.22222222222222224,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,0.42857142857142855,0.6,0.5,1.0,7.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.5,0.2,0.28571428571428575,1.0,2.0,"[0, 1, 25, 26, 27]","[16, 24, 27, 42]",[],"[27, 42]","[1, 13, 16, 24, 26, 27, 42]",[1],"[1, 42]",complete,
bm1,binary,1000,50,1.0,15,3033690671,reference,reference,20,0.95,2.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,"[0, 1, 25, 26, 27]","[3, 38, 39, 42]",[],"[39, 42]","[9, 15, 16, 33, 34, 38, 42, 44]",[],"[9, 42]",complete,
bm1,binary,1000,50,1.0,15,3033690671,m_low,m,10,0.95,2.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,"[0, 1, 25, 26, 27]","[2, 6, 9, 23, 34, 47, 48]",[9],[9],"[8, 9, 19, 27, 33, 40, 48]",[],"[9, 40, 48]",complete,
bm1,binary,1000,50,1.0,15,3033690671,m_high,m,50,0.95,2.0,2.0,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.2,0.25,1.0,3.0,0.6,0.6,0.6,1.0,5.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.5,0.2,0.28571428571428575,1.0,2.0,"[0, 1, 25, 26, 27]","[24, 26, 32, 40, 48]",[],"[26, 40, 48]","[1, 26, 27, 34, 40]",[26],"[26, 40]",complete,
bm1,binary,1000,50,1.0,15,3033690671,beta_low,beta,20,0.95,1.0,2.0,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,"[0, 1, 25, 26, 27]","[0, 6, 10, 15, 20, 24, 28]",[],"[15, 20]","[6, 10, 14, 16, 18, 24, 28, 40]",[14],"[14, 16, 24, 28]",complete,
bm1,binary,1000,50,1.0,15,3033690671,beta_high,beta,20,0.95,3.0,2.0,0.6666666666666666,0.4,0.5,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.5,0.8,0.6153846153846154,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.75,0.6,0.6666666666666665,1.0,4.0,"[0, 1, 25, 26, 27]","[1, 2, 26]",[],[1],"[0, 1, 13, 26, 27, 31, 40, 48]",[],"[1, 26, 27, 40]",complete,
bm1,binary,1000,50,1.0,15,3033690671,k_low,k,20,0.95,2.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,"[0, 1, 25, 26, 27]","[11, 17, 20, 28, 31, 34, 40, 45]",[20],"[20, 40]","[1, 17, 32, 40, 49]",[],"[17, 40]",complete,
bm1,binary,1000,50,1.0,15,3033690671,k_high,k,20,0.95,2.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,"[0, 1, 25, 26, 27]","[5, 20, 34, 44]",[],"[20, 44]","[4, 15, 26, 34, 44]",[],"[26, 44]",complete,
bm1,binary,1000,50,1.0,16,3313503972,reference,reference,20,0.95,2.0,2.0,0.25,0.4,0.3076923076923077,1.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.3,0.6,0.4,1.0,10.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.6,0.6,0.6,1.0,5.0,"[0, 1, 25, 26, 27]","[4, 6, 15, 20, 25, 26, 47, 48]",[],[26],"[0, 4, 6, 15, 25, 26, 30, 32, 47, 48]",[25],"[0, 25, 26, 47, 48]",complete,
bm1,binary,1000,50,1.0,16,3313503972,m_low,m,10,0.95,2.0,2.0,0.2857142857142857,0.4,0.3333333333333333,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.25,0.2,0.22222222222222224,1.0,4.0,0.2222222222222222,0.4,0.2857142857142857,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.5,0.4,0.4444444444444445,1.0,4.0,"[0, 1, 25, 26, 27]","[5, 25, 26, 36, 41, 46, 47]",[],"[26, 41, 46, 47]","[5, 25, 26, 36, 38, 41, 46, 47, 48]",[],"[25, 26, 38, 41]",complete,
bm1,binary,1000,50,1.0,16,3313503972,m_high,m,50,0.95,2.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 1, 25, 26, 27]","[3, 13, 23, 43]",[],[23],"[4, 15, 19, 23, 25, 32, 37]",[],[],complete,
bm1,binary,1000,50,1.0,16,3313503972,beta_low,beta,20,0.95,1.0,2.0,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.2,0.25,1.0,3.0,"[0, 1, 25, 26, 27]","[5, 25, 30, 42, 44, 47]",[],[5],"[17, 25, 32, 37, 49]",[],"[17, 25, 32]",complete,
bm1,binary,1000,50,1.0,16,3313503972,beta_high,beta,20,0.95,3.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,"[0, 1, 25, 26, 27]","[15, 18, 33, 35, 49]",[],[],"[14, 19, 35]",[35],[19],complete,
bm1,binary,1000,50,1.0,16,3313503972,k_low,k,20,0.95,2.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.4,0.4444444444444445,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"[0, 1, 25, 26, 27]","[11, 16, 32, 38, 41, 46]",[],"[11, 38]","[17, 25, 26, 32]",[],[32],complete,
bm1,binary,1000,50,1.0,16,3313503972,k_high,k,20,0.95,2.0,3.0,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.25,0.2,0.22222222222222224,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,"[0, 1, 25, 26, 27]","[13, 17, 18, 25, 43]",[],"[13, 17, 43]","[12, 17, 25, 32]",[],"[12, 25]",complete,
bm1,binary,1000,50,1.0,17,882078976,reference,reference,20,0.95,2.0,2.0,0.25,0.2,0.22222222222222224,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.2,0.25,1.0,3.0,0.25,0.4,0.3076923076923077,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,"[0, 1, 25, 26, 27]","[20, 25, 43, 48]",[],"[20, 25, 43]","[0, 5, 8, 20, 21, 24, 25, 43]",[],"[0, 24]",complete,
bm1,binary,1000,50,1.0,17,882078976,m_low,m,10,0.95,2.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,"[0, 1, 25, 26, 27]","[2, 20, 41, 43, 49]",[],"[20, 41, 43]","[10, 24, 41, 43]",[],"[10, 41, 43]",complete,
bm1,binary,1000,50,1.0,17,882078976,m_high,m,50,0.95,2.0,2.0,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.3333333333333333,0.2,0.25,1.0,3.0,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.25,0.2,0.22222222222222224,1.0,4.0,"[0, 1, 25, 26, 27]","[7, 12, 17, 25, 30, 40, 48]",[25],"[7, 25, 40]","[12, 17, 19, 21, 25, 48]",[],"[12, 17, 25, 48]",complete,
bm1,binary,1000,50,1.0,17,882078976,beta_low,beta,20,0.95,1.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.2,0.14285714285714285,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,"[0, 1, 25, 26, 27]","[4, 7, 8, 10, 11, 22, 43, 45, 46]",[],[8],"[7, 8, 11, 16, 22, 24, 25, 37, 42]",[],"[8, 24, 42]",complete,
bm1,binary,1000,50,1.0,17,882078976,beta_high,beta,20,0.95,3.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.2,0.25,1.0,3.0,"[0, 1, 25, 26, 27]","[10, 11, 21, 23, 34, 36, 39, 40, 43]",[10],"[23, 34, 43]","[11, 12, 25, 35, 39, 48, 49]",[],"[12, 25, 39]",complete,
bm1,binary,1000,50,1.0,17,882078976,k_low,k,20,0.95,2.0,1.0,0.125,0.2,0.15384615384615385,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3,0.6,0.4,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.75,0.6,0.6666666666666665,1.0,4.0,"[0, 1, 25, 26, 27]","[7, 11, 14, 21, 27, 28, 42, 48]",[],"[14, 28]","[0, 10, 19, 24, 25, 27, 28, 35, 45, 49]",[],"[0, 24, 25, 27]",complete,
bm1,binary,1000,50,1.0,17,882078976,k_high,k,20,0.95,2.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"[0, 1, 25, 26, 27]","[3, 12, 18, 20, 33]",[],[12],"[8, 12, 25, 33, 38, 42]",[],[12],complete,
bm1,binary,1000,50,1.0,18,1208470064,reference,reference,20,0.95,2.0,2.0,0.1111111111111111,0.2,0.14285714285714285,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,0.2,0.25,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,"[0, 1, 25, 26, 27]","[11, 16, 17, 22, 25, 34, 39, 45, 47]",[],"[11, 47]","[22, 25, 49]",[],"[22, 25]",complete,
bm1,binary,1000,50,1.0,18,1208470064,m_low,m,10,0.95,2.0,2.0,0.2222222222222222,0.4,0.2857142857142857,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,"[0, 1, 25, 26, 27]","[15, 16, 19, 25, 27, 28, 39, 40, 41]",[],"[19, 25]","[3, 15, 16, 19, 25, 41]",[],"[19, 25]",complete,
bm1,binary,1000,50,1.0,18,1208470064,m_high,m,50,0.95,2.0,2.0,0.2222222222222222,0.4,0.2857142857142857,1.0,9.0,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,0.4,0.5714285714285715,1.0,2.0,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.33333333333333337,1.0,1.0,"[0, 1, 25, 26, 27]","[10, 12, 24, 25, 27, 29, 38, 40, 42]",[25],"[25, 27]","[5, 25, 29, 32, 40, 42]",[],[25],complete,
bm1,binary,1000,50,1.0,18,1208470064,beta_low,beta,20,0.95,1.0,2.0,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.25,0.2,0.22222222222222224,1.0,4.0,0.25,0.2,0.22222222222222224,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.2,0.25,1.0,3.0,"[0, 1, 25, 26, 27]","[1, 4, 14, 20, 40, 45]",[],"[1, 4, 40, 45]","[1, 12, 14, 40]",[],"[1, 14, 40]",complete,
bm1,binary,1000,50,1.0,18,1208470064,beta_high,beta,20,0.95,3.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,"[0, 1, 25, 26, 27]","[17, 24, 37, 40, 47]",[],[],"[13, 24, 32, 37, 44, 45, 49]",[],"[13, 44]",complete,
bm1,binary,1000,50,1.0,18,1208470064,k_low,k,20,0.95,2.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,"[0, 1, 25, 26, 27]","[6, 7, 19, 23, 39, 45, 46, 47]",[],[39],"[7, 32, 39, 46]","[39, 46]","[32, 39, 46]",complete,
bm1,binary,1000,50,1.0,18,1208470064,k_high,k,20,0.95,2.0,3.0,0.1111111111111111,0.2,0.14285714285714285,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,"[0, 1, 25, 26, 27]","[12, 22, 25, 30, 31, 34, 36, 38, 39]",[],"[12, 22, 36, 38]","[2, 12, 22, 25, 36, 39]",[39],"[22, 39]",complete,
bm1,binary,1000,50,1.0,19,3007007501,reference,reference,20,0.95,2.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"[0, 1, 25, 26, 27]","[22, 23, 30, 37, 44]",[44],"[30, 37, 44]","[2, 12, 29, 31, 37, 42, 44]",[],[44],complete,
bm1,binary,1000,50,1.0,19,3007007501,m_low,m,10,0.95,2.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.4,0.4000000000000001,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,"[0, 1, 25, 26, 27]","[6, 7, 11, 20, 21, 34, 36, 44]",[],[34],"[1, 26, 28, 33, 44]",[],"[26, 33]",complete,
bm1,binary,1000,50,1.0,19,3007007501,m_high,m,50,0.95,2.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,0.6,0.42857142857142855,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.25,0.2,0.22222222222222224,1.0,4.0,"[0, 1, 25, 26, 27]","[12, 16, 17, 20, 29]",[],"[16, 17]","[0, 2, 11, 12, 14, 18, 26, 27, 28]",[],"[0, 12, 14, 18]",complete,
bm1,binary,1000,50,1.0,19,3007007501,beta_low,beta,20,0.95,1.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.2857142857142857,0.4,0.3333333333333333,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"[0, 1, 25, 26, 27]","[3, 6, 9, 13, 16, 46, 47]",[],"[6, 16, 46]","[9, 13, 17, 26, 27, 46, 47]",[],[46],complete,
bm1,binary,1000,50,1.0,19,3007007501,beta_high,beta,20,0.95,3.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,"[0, 1, 25, 26, 27]","[15, 21, 24, 33, 34, 46]",[],"[21, 24]","[16, 24, 28, 33, 37]",[],"[16, 24, 33]",complete,
bm1,binary,1000,50,1.0,19,3007007501,k_low,k,20,0.95,2.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.42857142857142855,0.6,0.5,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,"[0, 1, 25, 26, 27]","[14, 24, 29, 33, 41, 44]",[],[44],"[0, 1, 20, 26, 29, 33, 44]",[],"[33, 44]",complete,
bm1,binary,1000,50,1.0,19,3007007501,k_high,k,20,0.95,2.0,3.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,"[0, 1, 25, 26, 27]","[9, 20, 28, 29, 33, 36, 40]",[],[40],"[1, 4, 17, 19, 28, 41]",[],"[1, 28]",complete,
bm1,binary,1000,50,1.0,20,3620774095,reference,reference,20,0.95,2.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.4,0.3636363636363636,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,"[0, 1, 25, 26, 27]","[2, 16, 18, 30, 49]",[],[2],"[0, 2, 18, 24, 25, 34]",[],"[18, 34]",complete,
bm1,binary,1000,50,1.0,20,3620774095,m_low,m,10,0.95,2.0,2.0,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.4,0.3636363636363636,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.33333333333333337,1.0,1.0,"[0, 1, 25, 26, 27]","[0, 5, 7, 9, 14, 20]",[5],[5],"[0, 6, 7, 9, 20, 25]",[],[0],complete,
bm1,binary,1000,50,1.0,20,3620774095,m_high,m,50,0.95,2.0,2.0,0.42857142857142855,0.6,0.5,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,0.3333333333333333,0.4,0.3636363636363636,1.0,6.0,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,0.4,0.5714285714285715,1.0,2.0,"[0, 1, 25, 26, 27]","[4, 25, 26, 27, 32, 34, 36]",[],"[25, 34]","[1, 6, 9, 25, 32, 34]",[1],"[1, 25]",complete,
bm1,binary,1000,50,1.0,20,3620774095,beta_low,beta,20,0.95,1.0,2.0,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.25,0.4,0.3076923076923077,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.2,0.25,1.0,3.0,"[0, 1, 25, 26, 27]","[23, 26, 30, 36, 41, 46, 47]",[46],[46],"[0, 18, 23, 26, 36, 39, 45, 46]",[],"[0, 36, 46]",complete,
bm1,binary,1000,50,1.0,20,3620774095,beta_high,beta,20,0.95,3.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 1, 25, 26, 27]","[5, 18, 19, 21, 23, 38]",[],[5],"[3, 13, 15, 33, 43]",[],[],complete,
bm1,binary,1000,50,1.0,20,3620774095,k_low,k,20,0.95,2.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.2,0.15384615384615385,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"[0, 1, 25, 26, 27]","[14, 20, 23, 28, 37, 40, 47, 49]",[],[],"[0, 6, 9, 14, 17, 18, 40, 46]",[],[9],complete,
bm1,binary,1000,50,1.0,20,3620774095,k_high,k,20,0.95,2.0,3.0,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4,0.4,0.4000000000000001,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.5,0.4,0.4444444444444445,1.0,4.0,"[0, 1, 25, 26, 27]","[10, 11, 12, 26, 30, 42]",[12],[12],"[0, 12, 26, 34, 39]",[],"[0, 12, 26, 39]",complete,
bm1,binary,1000,50,1.0,21,1859629350,reference,reference,20,0.95,2.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.2,0.15384615384615385,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.2,0.25,1.0,3.0,"[0, 1, 25, 26, 27]","[6, 13, 21, 43, 48]",[],[13],"[6, 13, 25, 34, 38, 43, 48, 49]",[],"[25, 43, 48]",complete,
bm1,binary,1000,50,1.0,21,1859629350,m_low,m,10,0.95,2.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"[0, 1, 25, 26, 27]","[3, 10, 38, 39, 42, 45]",[],[45],"[3, 7, 9, 10, 28, 39, 44]",[],[3],complete,
bm1,binary,1000,50,1.0,21,1859629350,m_high,m,50,0.95,2.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.125,0.2,0.15384615384615385,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.2,0.25,1.0,3.0,"[0, 1, 25, 26, 27]","[8, 11, 17, 18, 32, 35, 43]",[],"[18, 35]","[4, 16, 18, 22, 25, 35, 44, 48]",[],"[4, 22, 25]",complete,
bm1,binary,1000,50,1.0,21,1859629350,beta_low,beta,20,0.95,1.0,2.0,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.33333333333333337,1.0,1.0,"[0, 1, 25, 26, 27]","[15, 18, 19, 25, 29, 31, 32]",[],[25],"[6, 9, 22, 25, 47]",[],[25],complete,
bm1,binary,1000,50,1.0,21,1859629350,beta_high,beta,20,0.95,3.0,2.0,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,0.4,0.3636363636363636,1.0,6.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.5,0.4,0.4444444444444445,1.0,4.0,"[0, 1, 25, 26, 27]","[6, 22, 25, 32, 37]",[],"[32, 37]","[1, 4, 7, 25, 32, 37]",[25],"[1, 25, 32, 37]",complete,
